name	x	y	z
Fp1	100.167300	25.710800	47.624900
AFp1	102.421000	12.452300	65.844400
AFz	98.249100	-5.402800	86.506900
AF3	94.803400	29.260300	74.533200
AF7	85.273800	51.343500	43.259200
AFF5h	83.740200	46.729600	69.671000
AFF1h	86.721100	12.122800	99.884100
F1	76.371600	20.166800	108.953600
F3	74.698700	43.457200	92.331100
F5	70.858600	56.675600	69.951700
F7	60.037700	66.302900	42.403000
F9	50.875000	70.395800	10.879600
FFT9h	45.878600	72.057400	25.529400
FFT7h	49.402800	70.643900	56.362800
FFC5h	58.526900	56.201100	87.623300
FFC3h	57.550800	41.184400	108.231600
FFC1h	60.410400	14.062300	122.027700
FCz	41.274400	-2.728500	134.130700
FC1	44.563500	28.898800	125.850000
FC3	43.057600	53.808600	103.994300
FC5	40.386800	69.510500	75.343700
FT7	38.373300	75.012900	43.042500
FT9	33.287200	74.561400	11.864400
FTT9h	22.093500	75.832000	29.136300
FTT7h	23.865100	76.976800	58.819800
FCC5h	26.347600	65.497700	95.940900
FCC3h	26.562600	44.457200	120.397100
FCC1h	28.178700	14.821200	137.600000
C1	12.026700	28.227800	136.035100
C3	13.923200	58.072500	111.059300
C5	11.350000	76.573700	75.972300
T7	9.262500	79.525200	45.187900
TTP7h	-5.689000	79.037600	60.539700
CCP5h	-4.856800	70.471100	95.026000
CCP3h	-6.919000	47.363000	125.370200
CCP1h	-9.942500	15.080800	139.648000
CP1	-24.687800	27.797100	133.266600
CP3	-21.228400	59.062800	110.269100
CP5	-19.389600	75.497900	80.602500
TP7	-20.709600	77.886000	48.914700
LISCM	n/a	n/a	n/a
TPP9h	-34.220300	75.286200	39.508300
TPP7h	-32.573800	73.855400	64.698300
CPP5h	-38.989000	65.260400	91.940000
CPP3h	-36.897100	44.017500	118.526600
CPP1h	-43.158900	16.953200	128.289600
P1	-58.098200	24.920300	112.192900
P3	-50.019400	52.504000	101.001600
P5	-49.656900	68.610800	77.514500
P7	-46.855900	69.898200	53.963500
PPO5h	-64.492400	53.813400	78.519700
