onset	duration	trial_type
0.156300455296412	0	lhs
0.271214642525651	0	rto
0.661658368749544	0	rhs
0.736789203080349	0	lto
1.10743465244584	0	lhs
1.21762654279824	0	rto
1.60329815903027	0	rhs
1.6834377156496	0	lto
2.06410060959309	0	lhs
2.1542576107895	0	rto
2.54994667159952	0	rhs
2.6250775059294	0	lto
3.02076656673942	0	lhs
3.11092356793582	0	rto
3.49659518416785	0	rhs
3.57673474078812	0	lto
3.96741507930867	0	lhs
4.08261569194868	0	rto
4.4332262521591	0	rhs
4.50835708649084	0	lto
4.58	0	start
4.87900253585633	0	lhs
4.9992118707858	0	rto
5.35483115328476	0	rhs
5.4449881544821	0	lto
5.81498716263473	0	lhs
5.92985737198871	0	rto
6.30942849854939	0	rhs
6.3993269232614	0	lto
6.73894319439493	0	lhs
6.85381340374891	0	rto
7.23338453030959	0	rhs
7.30330552730709	0	lto
7.66789358308352	0	lhs
7.77277507857978	0	rto
8.16233491899818	0	rhs
8.24723898678087	0	lto
8.62681011334248	0	lhs
8.71670853805356	0	rto
9.08629095075745	0	rhs
9.16120630468428	0	lto
9.54077743124496	0	lhs
9.66064199752733	0	rto
10.0102469825177	0	rhs
10.0901566933729	0	lto
10.4747221768619	0	lhs
10.5895923862159	0	rto
10.949186085063	0	rhs
11.0340901528466	0	lto
11.4086669224789	0	lhs
11.5285314887613	0	rto
11.8931195445368	0	rhs
11.9830179692488	0	lto
12.3575947388811	0	lhs
12.4724649482351	0	rto
12.8570304317242	0	rhs
12.9369401425794	0	lto
13.2815507706404	0	lhs
13.4014153369227	0	rto
13.7909751773402	0	rhs
13.8708848881954	0	lto
14.2504560147561	0	lhs
14.3503431533249	0	rto
14.7448973506708	0	rhs
14.8198127045976	0	lto
15.1993838311583	0	lhs
15.2792935420135	0	rto
15.6388872408606	0	rhs
15.7337800225001	0	lto
16.0837751163729	0	lhs
16.1946045682896	0	rto
16.552281435837	0	rhs
16.6379223759547	0	lto
17.0308631600207	0	lhs
17.1416926119365	0	rto
17.4943317771247	0	rhs
17.5749350148821	0	lto
17.9628380965889	0	lhs
18.0837429532241	0	rto
18.4666083325716	0	rhs
18.5421738679688	0	lto
18.8998507355163	0	lhs
19.0157178897923	0	rto
19.403620971499	0	rhs
19.4842242092565	0	lto
19.8318256720845	0	lhs
19.9426551240003	0	rto
20.330558205707	0	rhs
20.4212368481839	0	lto
20.7839514180915	0	lhs
20.8897431676481	0	rto
21.2725027937014	0	rhs
21.3522600051081	0	lto
21.7311067592893	0	lhs
21.8208336221222	0	rto
22.2096500277296	0	rhs
22.279437587711	0	lto
22.6582843418932	0	lhs
22.7779201590028	0	rto
23.1368276103335	0	rhs
23.2115999960266	0	lto
23.5904467502087	0	lhs
23.7050977416057	0	rto
24.0640051929364	0	rhs
24.1637017071946	0	lto
24.5176243328117	0	lhs
24.627290498496	0	rto
25.021091729817	0	rhs
25.1008489412237	0	lto
25.368	0	close_oc
25.4497867411282	0	lhs
25.5644377325252	0	rto
25.9432844867073	0	rhs
26.023041698114	0	lto
26.3719794980185	0	lhs
26.4766608379893	0	rto
26.867074360311	0	rhs
26.874	0	open_oc
26.9421619664086	0	lto
27.3125941564925	0	lhs
27.4077051242152	0	rto
27.7881489951108	0	rhs
27.8682424416151	0	lto
28.2586979933241	0	lhs
28.368826482269	0	rto
28.7042177895056	0	rhs
28.7893170764167	0	lto
29.1597492664987	0	lhs
29.2698777554417	0	rto
29.6252924243035	0	rhs
29.7003800304029	0	lto
30.0608005396714	0	lhs
30.1859465498365	0	rto
30.571396261137	0	rhs
30.636472186421	0	lto
30.9968926956914	0	lhs
31.1070211846344	0	rto
31.4774533747183	0	rhs
31.5575468212226	0	lto
