onset	duration	trial_type
0.122511877395213	0	lhs
0.257577055448666	0	rto
0.821928871892393	0	rhs
0.986739579349756	0	lto
1.54110286806896	0	lhs
1.64598240917735	0	rto
2.23031128107011	0	rhs
2.36515640535206	0	lto
2.91951969407126	0	lhs
3.01441070745699	0	rto
3.58875105162524	0	rhs
3.72859043977037	0	lto
4.26797093690187	0	lhs
4.39282753346115	0	rto
4.64619999999926	0	start
5.00712198852748	0	rhs
5.18192122370936	0	lto
5.75182222222164	0	lhs
5.86190651340969	0	rto
6.43734712643549	0	rhs
6.58245823754743	0	lto
7.14288735632226	0	lhs
7.2629793103449	0	rto
7.8284122605361	0	rhs
8.0035463601537	0	lto
8.52894865900278	0	lhs
8.65904827586189	0	rto
9.1794467432946	0	rhs
9.34957701149397	0	lto
9.78491034482792	0	lhs
9.9200137931034	0	rto
10.4654314176235	0	rhs
10.6355616858229	0	lto
11.1155177033488	0	lhs
11.2504918660279	0	rto
11.8053856459335	0	rhs
11.9703540669866	0	lto
12.5452440191396	0	lhs
12.6652210526317	0	rto
13.2501090909094	0	rhs
13.4000803827755	0	lto
13.9749703349285	0	lhs
14.0899483253583	0	rto
14.6798354066983	0	rhs
14.8248076555021	0	lto
15.3747023923434	0	lhs
15.4946794258375	0	rto
16.0295770334937	0	rhs
16.2195406698566	0	lto
16.7894315789472	0	lhs
16.9144076555017	0	rto
17.4842985645924	0	rhs
17.6392688995209	0	lto
18.204160765551	0	lhs
18.2991425837316	0	rto
18.8790315789469	0	rhs
19.0390009569377	0	lto
19.5089110047854	0	lhs
19.6438851674646	0	rto
20.1687846889943	0	rhs
20.3487502392344	0	lto
20.8086622009575	0	lhs
20.948635406699	0	rto
21.503883524904	0	rhs
21.6439908045977	0	lto
22.1443739463594	0	lhs
22.2694697318003	0	rto
22.8248950191569	0	rhs
22.9800137931034	0	lto
23.5204275862053	0	lhs
23.6505272030644	0	rto
24.2109563218392	0	rhs
24.2841999999993	0	close_oc
24.3660750957839	0	lto
24.9014850574713	0	lhs
25.021577011494	0	rto
25.5569869731795	0	rhs
25.7271172413789	0	lto
25.7941999999993	0	open_oc
26.2325042145588	0	lhs
26.3575999999996	0	rto
26.8770034416821	0	rhs
27.051802676864	0	lto
27.60117170172	0	lhs
27.7509996175915	0	rto
28.2803915869966	0	rhs
28.4352137667313	0	lto
28.9995655831732	0	lhs
29.1294164435938	0	rto
29.6538141491394	0	rhs
29.8336076481827	0	lto
30.3729881453142	0	lhs
30.4778676864244	0	rto
31.0621965583172	0	rhs
31.2220130019113	0	lto
31.7068157238737	0	lhs
31.8470573346112	0	rto
32.4180410354733	0	rhs
32.5783171620332	0	lto
33.13427497603	0	lhs
33.2795252157226	0	rto
33.8254657718129	0	rhs
33.8501999999993	0	close_oc
33.9907505273242	0	lto
34.5617342281863	0	lhs
34.676932694152	0	rto
35.2479163950142	0	rhs
35.3621999999993	0	open_oc
35.403183892617	0	lto
36.01423662512	0	lhs
36.1494696069024	0	rto
36.7454964525402	0	rhs
36.8854319006689	0	lto
37.3993497612216	0	lhs
37.5141081184335	0	rto
38.0829104106966	0	rhs
38.2425742120333	0	lto
38.7914185291305	0	lhs
38.9261348615084	0	rto
39.4799686723966	0	rhs
39.65460095511	0	lto
40.1984557784144	0	lhs
40.3032351480424	0	rto
40.9069638968483	0	rhs
41.0666276981849	0	lto
41.5905245463215	0	lhs
41.7102723973244	0	rto
42.3100832214765	0	rhs
42.4453162032589	0	lto
43.0463516778518	0	lhs
43.1615501438156	0	rto
43.6724302972183	0	rhs
43.8427236816864	0	lto
44.4036901246402	0	lhs
44.4261999999993	0	close_oc
44.5389231064227	0	rto
45.0898722914662	0	rhs
45.240131160114	0	lto
45.8161234899331	0	lhs
45.9361999999993	0	open_oc
45.9413392138053	0	rto
46.4872797698937	0	rhs
46.6725990412273	0	lto
47.2085223394055	0	lhs
47.3384699808788	0	rto
47.8676592734214	0	rhs
48.0224221797325	0	lto
48.5865579349902	0	lhs
48.7363284894824	0	rto
49.2854871892929	0	rhs
49.4552271510512	0	lto
50.0393323135749	0	lhs
50.1591487571709	0	rto
